Row ID,Order ID,Data da Venda,Prioridade,Faturamento,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio,Foi devolvido?
1524,10982,2026-12-10,Não Especificada,20.95,0.0,Aéreo Rápido,2.81,1.14,0.7,Sung Chung,Aracajú,83642,Sergipe,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Elásticos,OIC Thumb-Tacks,Wrap Bag,0.38,2026-12-17,0
3165,22752,2026-12-07,Baixa,238.76,0.1,Aéreo Normal,-235.21,110.98,35.0,Barry Weirich,Recife,94404,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,2026-12-12,0
3292,23555,2026-12-11,Alta,104.7,0.09,Aéreo Normal,42.16,3.69,0.5,Adam Hart,Recife,92630,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 52,Small Box,0.38,2026-12-15,0
3293,23555,2026-12-11,Alta,284.4525,0.06,Aéreo Normal,-254.782,65.99,8.99,Adam Hart,Recife,92630,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V 3600 Series,Small Box,0.58,2026-12-18,0
3769,26919,2026-12-10,Baixa,3534.56,0.03,Aéreo Normal,763.32,300.65,24.49,Mick Crebagga,Ibaiti,33917,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2026-12-15,0
3770,26919,2026-12-10,Baixa,155.27,0.1,Aéreo Normal,-151.55,4.98,7.54,Mick Crebagga,Ibaiti,33917,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1961,Small Box,0.38,2026-12-13,0
4881,34723,2026-12-09,Média,3776.28,0.06,Transporte Rodoviário,579.79,80.97,30.06,Neoma Murray,Florianópolis,30080,Santa Catarina,Sul,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2026-12-12,0
4917,35011,2026-12-10,Não Especificada,154.45,0.09,Aéreo Normal,-2.31,10.98,3.37,Luke Weiss,Cuiabá,50315,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2026-12-15,0
6897,49190,2026-12-11,Alta,28.04,0.09,Aéreo Normal,-4.45,6.88,2.0,Evan Henry,Rio de Janeiro,5451,Rio de Janeiro,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,2026-12-14,0
8354,59685,2026-12-10,Crítica,505.2,0.05,Aéreo Normal,78.98,40.98,5.33,Jim Mitchum,Novo Gama,75019,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Belkin 8 Outlet Surge Protector,Small Box,0.57,2026-12-14,0
546,3680,2026-12-09,Não Especificada,177.95,0.09,Aéreo Normal,-61.75,6.48,6.0,Evan Henry,Belo Horizonte,1930,Minas Gerais,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 2,Small Box,0.37,2026-12-13,0
547,3680,2026-12-09,Não Especificada,99.53,0.1,Aéreo Rápido,18.2835,3.8,1.49,Evan Henry,São Paulo,7097,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Durable Pressboard Binders,Small Box,0.38,2026-12-16,0
1522,10982,2026-12-10,Não Especificada,538.27,0.02,Aéreo Normal,225.199,18.94,1.49,Sung Chung,Aracajú,83642,Sergipe,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2026-12-13,0
4880,34723,2026-12-09,Média,6095.14,0.06,Transporte Rodoviário,-3001.2825,1500.97,29.7,Neoma Murray,Florianópolis,30080,Santa Catarina,Sul,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2026-12-15,0
4882,34723,2026-12-09,Média,1487.8995,0.09,Aéreo Normal,79.317,65.99,8.99,Neoma Murray,Florianópolis,30080,Santa Catarina,Sul,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,5180,Small Box,0.56,2026-12-14,0
6500,46276,2026-12-09,Crítica,16743.76,0.0,Aéreo Normal,6079.63,699.99,24.49,Sean Miller,Goianésia,54901,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Copiadoras e fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2026-12-16,1
7177,51205,2026-12-10,Alta,233.01,0.04,Aéreo Rápido,88.8845,12.97,1.49,Nat Carroll,Ribeirão Pires,44107,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,2026-12-15,0
7178,51205,2026-12-10,Alta,225.72,0.0,Aéreo Normal,16.65,39.98,9.83,Nat Carroll,Ribeirão Pires,44107,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,2026-12-14,0
7547,53984,2026-12-10,Média,172.9,0.0,Aéreo Normal,51.43,6.88,2.0,Rick Wilson,Fátima do Sul,58501,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,2026-12-13,0
8355,59685,2026-12-10,Crítica,562.91,0.1,Aéreo Normal,-560.29,12.99,14.37,Jim Mitchum,Novo Gama,75019,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,0.73,2026-12-14,0
2833,20450,2026-12-07,Crítica,6878.55,0.03,Transporte Rodoviário,506.71,259.71,66.67,Ed Braxton,Recife,92592,Pernambuco,Nordeste,Brasil,Escritório em Casa,Mobiliário,Mesas,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,2026-12-10,0
3020,21729,2026-12-06,Baixa,120.98,0.0,Aéreo Normal,-92.851,4.13,5.34,Xylona Price,São Paulo,44512,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,ACCOHIDE® Binder by Acco,Small Box,0.38,2026-12-13,1
4558,32449,2026-12-09,Crítica,277.58,0.08,Aéreo Normal,-276.88,7.28,11.15,Ann Steele,Natal,84043,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2026-12-15,0
4559,32449,2026-12-09,Crítica,4887.14,0.08,Transporte Rodoviário,-694.33,424.21,110.2,Ann Steele,Natal,84043,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Mobiliário,Mesas,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,2026-12-16,0
4560,32449,2026-12-09,Crítica,7195.2585,0.09,Aéreo Rápido,1698.156,200.99,8.08,Ann Steele,Natal,84043,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,5125,Small Box,0.59,2026-12-13,0
5212,37063,2026-12-09,Não Especificada,919.0,0.0,Aéreo Normal,89.6,17.67,8.99,Alex Avila,Brasília,66502,Distrito Federal,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2026-12-12,0
5868,41634,2026-12-08,Não Especificada,371.45,0.01,Aéreo Normal,17.73,34.99,7.73,Darrin Van Huff,Florianópolis,42240,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,0.59,2026-12-11,0
6499,46276,2026-12-09,Crítica,114.83,0.04,Aéreo Normal,-52.62,28.48,1.99,Sean Miller,Goianésia,54901,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2026-12-13,1
1818,13031,2026-12-04,Baixa,210.06,0.08,Aéreo Normal,-135.0,6.48,7.37,Sarah Brown,Feira de Santana,98042,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 210,Small Box,0.37,2026-12-08,0
3320,23745,2026-12-05,Baixa,10941.23,0.0,Transporte Rodoviário,1687.07,227.55,32.48,Duane Noonan,João Pessoa,80004,Paraíba,Nordeste,Brasil,Corporativo,Mobiliário,Mesas,Hon Rectangular Conference Tables,Jumbo Box,0.68,2026-12-12,0
5867,41634,2026-12-08,Não Especificada,57.35,0.06,Aéreo Normal,-28.55,8.33,1.99,Darrin Van Huff,Florianópolis,42240,Santa Catarina,Sul,Brasil,Escritório em Casa,Tecnologia,Periféricos,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,2026-12-12,0
6968,49798,2026-12-08,Crítica,1424.95,0.09,Transporte Rodoviário,-517.83,280.98,57.0,Lisa Ryan,Salvador,59405,Bahia,Nordeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2026-12-15,0
6827,48615,2026-12-03,Baixa,464.66,0.04,Aéreo Normal,219.02,54.74,14.83,George Bell,Novo Gama,75098,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Small Box,0.54,2026-12-08,1
6969,49798,2026-12-08,Crítica,321.5,0.03,Aéreo Normal,20.31,10.98,3.37,Lisa Ryan,Salvador,59405,Bahia,Nordeste,Brasil,Escritório em Casa,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2026-12-14,0
5657,40032,2026-11-30,Baixa,23300.12,0.06,Transporte Rodoviário,-217.4651999999984,2550.14,29.7,Michael Oakman,Maringá,33063,Paraná,Sul,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,2026-12-03,0
6826,48615,2026-12-03,Baixa,16.91,0.08,Aéreo Normal,0.2100000000000008,4.13,0.5,George Bell,Novo Gama,75098,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 506,Small Box,0.39,2026-12-09,1
7458,53216,2026-12-04,Alta,228.01,0.06,Aéreo Normal,-185.54,6.48,8.73,Roy Skaria,Brasília,67601,Distrito Federal,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 227,Small Box,0.37,2026-12-09,0
8142,58210,2026-12-06,Média,144.03,0.03,Aéreo Normal,-139.518,3.58,5.47,Patrick O'Donnell,Novo Gama,53209,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Poly Binder Pockets,Small Box,0.37,2026-12-12,0
2179,15712,2026-12-04,Alta,102.9,0.07,Transporte Rodoviário,-81.89,48.58,54.11,Natalie Webber,Curitiba,32953,Paraná,Sul,Brasil,Corporativo,Mobiliário,Estantes,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2026-12-09,1
8304,59329,2026-12-04,Crítica,128.12,0.08,Aéreo Normal,-135.5965,3.81,5.44,Cari MacIntyre,São Luís,88201,Maranhão,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36,2026-12-09,0
8306,59329,2026-12-04,Crítica,214.23,0.01,Aéreo Normal,-165.42,4.86,7.1,Cari MacIntyre,São Luís,88201,Maranhão,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Eldon Imàge® Series Desk Accessories, Clear",Small Box,0.42,2026-12-11,0
3319,23745,2026-12-05,Baixa,715.8,0.06,Aéreo Normal,-279.12,55.5,52.2,Duane Noonan,João Pessoa,80004,Paraíba,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,2026-12-10,0
5876,41671,2026-12-03,Crítica,638.91,0.02,Aéreo Normal,77.48,12.98,3.14,Bart Watters,Anápolis,55113,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores","Acme® 8"" Straight Scissors",Small Pack,0.6,2026-12-06,0
7935,56708,2026-12-02,Não Especificada,407.17,0.04,Aéreo Normal,-12.82,11.58,6.97,Art Ferguson,Anápolis,55113,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2026-12-09,0
8307,59329,2026-12-04,Crítica,214.19,0.05,Aéreo Normal,-66.06,4.98,4.7,Cari MacIntyre,São Luís,88201,Maranhão,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2026-12-08,0
823,5954,2026-12-02,Crítica,18316.3,0.06,Transporte Rodoviário,4569.06,596.98,14.7,Ken Heidel,Florianópolis,30269,Santa Catarina,Sul,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Epson FX-2180 Wide Format Dot Matrix Printer,Jumbo Drum,0.57,2026-12-09,0
2026,14435,2026-12-01,Não Especificada,33367.85,0.01,Aéreo Normal,3992.52,3499.99,24.49,Dennis Kane,São Paulo,11720,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Copiadoras e fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,2026-12-04,0
3428,24451,2026-12-03,Crítica,1689.97,0.06,Transporte Rodoviário,-564.74,68.81,60.0,Jack Lebron,Campo Grande,46368,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2026-12-08,0
7708,55239,2026-12-03,Crítica,95.68,0.07,Aéreo Rápido,-15.27,6.48,5.14,Joni Wasserman,Vitória,4073,Espírito Santo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 23,Small Box,0.37,2026-12-09,0
7792,55747,2026-12-02,Alta,19845.696,0.01,Transporte Rodoviário,-1331.553366,550.98,64.59,John Lucas,Ribeirão Pires,44240,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.66,2026-12-06,1
8305,59329,2026-12-04,Crítica,165.62,0.03,Aéreo Normal,-64.72,6.24,5.22,Cari MacIntyre,São Luís,88201,Maranhão,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2026-12-08,0
1792,12837,2026-12-02,Média,66.19,0.02,Aéreo Normal,15.84,2.88,0.99,Dave Hallsten,Corumbá de Goiás,78521,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 474,Small Box,0.36,2026-12-06,0
1889,13570,2026-12-02,Não Especificada,16.97,0.04,Aéreo Normal,-8.8,8.34,0.96,Grant Thornton,Recife,92553,Pernambuco,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Document Clip Frames,Wrap Bag,0.43,2026-12-05,0
2977,21505,2026-12-03,Baixa,912.35,0.07,Transporte Rodoviário,-379.22,284.98,69.55,Jennifer Ferguson,São Paulo,11542,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2026-12-08,0
3560,25377,2026-11-26,Baixa,4343.51,0.09,Transporte Rodoviário,-3755.0331,1500.97,29.7,Don Jones,Goiânia,60409,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2026-11-30,0
5000,35590,2026-12-02,Crítica,423.95,0.0,Aéreo Normal,-263.95,99.99,19.99,Ryan Crowe,Loanda,34287,Paraná,Sul,Brasil,Pequenas Empresas,Tecnologia,Periféricos,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2026-12-06,0
6821,48576,2026-12-01,Não Especificada,316.68,0.06,Aéreo Normal,-161.0,6.48,7.49,Sandra Glassco,Fátima do Sul,58701,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 220,Small Box,0.37,2026-12-07,0
7707,55239,2026-12-03,Crítica,1008.872,0.02,Aéreo Rápido,-505.9844790000001,209.37,69.0,Joni Wasserman,Vitória,3820,Espírito Santo,Sudeste,Brasil,Consumidor,Mobiliário,Mesas,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,2026-12-10,0
7791,55747,2026-12-02,Alta,17560.95,0.09,Transporte Rodoviário,4801.82,500.98,26.0,John Lucas,Ribeirão Pires,44240,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,2026-12-06,1
99,614,2026-11-30,Alta,628.22,0.0,Aéreo Normal,163.81,14.34,5.0,Dave Hallsten,Vitória,20746,Espírito Santo,Sudeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Nu-Dell Leatherette Frames,Small Pack,0.49,2026-12-06,1
1793,12837,2026-12-02,Média,1100.21,0.03,Aéreo Normal,433.59,22.24,1.99,Dave Hallsten,Vitória,20746,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,2026-12-08,0
1890,13570,2026-12-02,Não Especificada,4077.756,0.04,Aéreo Normal,1086.957,110.99,8.99,Grant Thornton,Recife,92553,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,LX 677,Small Box,0.57,2026-12-08,0
2025,14435,2026-12-01,Não Especificada,3731.59,0.0,Transporte Rodoviário,-605.52,89.99,42.0,Dennis Kane,São Paulo,11720,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,"Global Leather Task Chair, Black",Jumbo Drum,0.66,2026-12-06,0
2527,18368,2026-11-30,Não Especificada,212.91,0.0,Aéreo Normal,-65.15,70.97,3.5,Alyssa Crouse,Teresina,97035,Piauí,Nordeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2026-12-04,0
2529,18368,2026-11-30,Não Especificada,5972.59,0.06,Transporte Rodoviário,-4852.529399999999,2036.48,14.7,Alyssa Crouse,Teresina,97504,Piauí,Nordeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,2026-12-06,0
6820,48576,2026-12-01,Não Especificada,464.59,0.07,Aéreo Normal,168.215,28.53,1.49,Sandra Glassco,Fátima do Sul,58701,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2026-12-04,0
7934,56708,2026-12-02,Não Especificada,10006.28,0.1,Transporte Rodoviário,-760.977,286.85,61.76,Art Ferguson,Anápolis,55901,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mesas,Riverside Furniture Stanwyck Manor Table Series,Jumbo Box,0.78,2026-12-09,0
100,614,2026-11-30,Alta,3366.1,0.07,Transporte Rodoviário,-335.317125,138.75,52.42,Dave Hallsten,Vitória,20746,Espírito Santo,Sudeste,Brasil,Corporativo,Mobiliário,Mesas,Balt Split Level Computer Training Table,Jumbo Box,0.74,2026-12-05,1
2027,14435,2026-12-01,Não Especificada,1299.91,0.06,Aéreo Normal,439.26,30.98,5.76,Dennis Kane,São Paulo,11720,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,2026-12-06,0
2528,18368,2026-11-30,Não Especificada,1275.61,0.08,Aéreo Normal,517.33,37.94,5.08,Alyssa Crouse,Teresina,97035,Piauí,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2026-12-05,0
3317,23713,2026-11-28,Não Especificada,3701.5205,0.05,Aéreo Normal,894.06,115.99,5.92,Katrina Bavinger,Cuiabá,63119,Mato Grosso,Centro-Oeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,8890,Small Box,0.58,2026-12-02,0
7617,54501,2026-11-29,Crítica,225.46,0.09,Aéreo Normal,-33.0252,13.99,7.51,Guy Armstrong,Campo Grande,47905,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Sharp EL500L Fraction Calculator,Medium Box,0.39,2026-12-04,0
7618,54501,2026-11-29,Crítica,783.96,0.05,Aéreo Normal,-1195.29,20.34,35.0,Guy Armstrong,Campo Grande,47905,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Tennsco Commercial Shelving,Large Box,0.84,2026-12-03,0
1544,11137,2026-11-29,Alta,5188.86,0.1,Aéreo Normal,395.12,111.03,8.64,Allen Rosenblatt,Palmas,60130,Tocantins,Norte,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,Fellowes Recycled Storage Drawers,Small Box,0.78,2026-12-04,0
4067,28934,2026-11-28,Média,4000.35,0.07,Transporte Rodoviário,303.39,160.98,30.0,Stephanie Phelps,Feira de Santana,98503,Bahia,Nordeste,Brasil,Consumidor,Mobiliário,Cadeiras,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,2026-12-05,0
4068,28934,2026-11-28,Média,3356.92,0.0,Aéreo Rápido,1555.9,120.97,7.11,Stephanie Phelps,Feira de Santana,98503,Bahia,Nordeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2026-12-03,0
4115,29282,2026-11-28,Média,34.27,0.1,Aéreo Normal,-26.44,6.48,9.54,Scot Wooten,Jandaia do Sul,72956,Paraná,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1905,Small Box,0.37,2026-12-04,0
7616,54501,2026-11-29,Crítica,2039.082,0.01,Aéreo Normal,481.698,65.99,4.99,Guy Armstrong,Campo Grande,46901,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,T193,Small Box,0.57,2026-12-03,0
7923,56644,2026-11-28,Não Especificada,82.09,0.02,Aéreo Normal,11.44,2.21,1.0,Emily Grady,Erval Seco,27237,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,2026-12-04,0
3123,22432,2026-11-28,Não Especificada,2728.42,0.06,Aéreo Normal,664.15,60.98,19.99,Ionia McGrath,Curitiba,35211,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,2026-12-04,0
3305,23618,2026-11-27,Média,2601.7905,0.02,Aéreo Normal,748.197,65.99,5.26,Jill Stevenson,Guapirama,32720,Paraná,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,8860,Small Box,0.56,2026-11-30,0
4066,28934,2026-11-28,Média,1272.35,0.0,Aéreo Normal,297.57,100.98,7.18,Stephanie Phelps,Feira de Santana,98034,Bahia,Nordeste,Brasil,Consumidor,Tecnologia,Periféricos,Logitech Cordless Elite Duo,Small Box,0.4,2026-12-02,0
5076,36160,2026-11-22,Baixa,2218.891,0.0,Aéreo Rápido,79.542,205.99,8.99,Bryan Spruell,Recife,93101,Pernambuco,Nordeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,TimeportP7382,Small Box,0.56,2026-11-28,1
5307,37765,2026-11-24,Baixa,42.66,0.09,Aéreo Rápido,-30.74,4.06,6.89,Larry Blacks,Porto Alegre,29651,Rio Grande do Sul,Sul,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,2026-11-29,0
